code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
DF2055,,Skizofren residualtilstand med komplet remission,,F2050,,Residual schizophrenia,,,den
DF2058,,Skizofren residualtilstand med andet forløb,,F2050,,Residual schizophrenia,,,den
DF2059,,Skizofren residualtilstand med ubestemt forløb,,F2050,,Residual schizophrenia,,,den
DF206,,Simpel skizofreni,,F2060,,Simple schizophrenia,,,den
DF2060,,Kontinuerlig simpel skizofreni,,F2060,,Simple schizophrenia,,,den
DF2061,,Episodisk simpel skizofreni med fremadskridende defekt,,F2060,,Simple schizophrenia,,,den
DF2062,,Episodisk simpel skizofreni med stabil defekt,,F2060,,Simple schizophrenia,,,den
DF2063,,Episodisk remitterende simpel skizofreni,,F2060,,Simple schizophrenia,,,den
DF2064,,Simpel skizofreni med inkomplet remission,,F2060,,Simple schizophrenia,,,den
DF2065,,Simpel skizofreni med komplet remission,,F2060,,Simple schizophrenia,,,den
DF2068,,Simpel skizofreni med andet forløb,,F2060,,Simple schizophrenia,,,den
DF2069,,Simpel skizofreni med ubestemt forløb,,F2060,,Simple schizophrenia,,,den
DF208,,Skizofreni af anden type,,F2080,,Other schizophrenia,,,den
DF2080,,Kontinuerlig skizofreni af anden type,,F2080,,Other schizophrenia,,,den
DF2081,,Episodisk skizofreni af anden type med fremadskridende defekt,,F2080,,Other schizophrenia,,,den
DF2082,,Episodisk skizofreni af anden type med stabil defekt,,F2080,,Other schizophrenia,,,den
DF2083,,Episodisk remitterende skizofreni af anden type,,F2080,,Other schizophrenia,,,den
DF2084,,Skizofreni af anden type med inkomplet remission,,F2080,,Other schizophrenia,,,den
DF2085,,Skizofreni af anden type med komplet remission,,F2080,,Other schizophrenia,,,den
DF2088,,Skizofreni af anden type med andet forløb,,F2080,,Other schizophrenia,,,den
DF2089,,Skizofreni af anden type med ubestemt forløb,,F2080,,Other schizophrenia,,,den
DF209,,Skizofreni UNS,,F2090,,"Schizophrenia, unspecified",,,den
DF2090,,Kontinuerlig skizofreni UNS,,F2090,,"Schizophrenia, unspecified",,,den
DF2091,,Episodisk skizofreni UNS med fremadskridende defekt,,F2090,,"Schizophrenia, unspecified",,,den
DF2092,,Episodisk skizofreni UNS med stabil defekt,,F2090,,"Schizophrenia, unspecified",,,den
DF2093,,Episodisk remitterende skizofreni UNS,,F2090,,"Schizophrenia, unspecified",,,den
DF2094,,Skizofreni UNS med inkomplet remission,,F2090,,"Schizophrenia, unspecified",,,den
DF2095,,Skizofreni UNS med komplet remission,,F2090,,"Schizophrenia, unspecified",,,den
DF2098,,Skizofreni UNS med andet forløb,,F2090,,"Schizophrenia, unspecified",,,den
DF2099,,Skizofreni UNS med ubestemt forløb,,F2090,,"Schizophrenia, unspecified",,,den
DF219,,Skizotypisk sindslidelse UNS,,F2100,,Schizotypal disorder,,,den
DF220,,Enkel paranoia,,F2200,,Delusional disorder,,,den
DF228,,Anden paranoid psykose,,F2280,,Other persistent delusional disorders,,,den
DF229,,Paranoid psykose UNS,,F2290,,"Persistent delusional disorder, unspecified",,,den
DF230,,Akut polymorf non-skizofreniform psykose,,F2300,,Acute polymorphic psychotic disorder without symptoms of schizophrenia,,,den
DF2300,,Akut polymorf non-skizofreniform non-reaktiv psykose,,F2300,,Acute polymorphic psychotic disorder without symptoms of schizophrenia,,,den
DF2301,,Akut polymorf non-skizofreniform reaktiv psykose,,F2300,,Acute polymorphic psychotic disorder without symptoms of schizophrenia,,,den
DF231,,Akut polymorf skizofreniform psykose,,F2310,,Acute polymorphic psychotic disorder with symptoms of schizophrenia,,,den
DF2310,,Akut polymorf skizofreniform non-reaktiv psykose,,F2310,,Acute polymorphic psychotic disorder with symptoms of schizophrenia,,,den
DF2311,,Akut polymorf skizofreniform reaktiv psykose,,F2310,,Acute polymorphic psychotic disorder with symptoms of schizophrenia,,,den
DF232,,Akut skizofreniform psykose,,F2320,,Acute schizophrenia-like psychotic disorder,,,den
DF2320,,Akut skizofreniform non-reaktiv psykose,,F2320,,Acute schizophrenia-like psychotic disorder,,,den
DF2321,,Akut skizofreniform reaktiv psykose,,F2320,,Acute schizophrenia-like psychotic disorder,,,den
DF233,,Akut paranoid psykose,,F2330,,Other acute predominantly delusional psychotic disorders,,,den
DF2330,,Akut paranoid non-reaktiv psykose,,F2330,,Other acute predominantly delusional psychotic disorders,,,den
DF2331,,Akut paranoid reaktiv psykose,,F2330,,Other acute predominantly delusional psychotic disorders,,,den
DF238,,Anden akut eller forbigående psykose,,F2380,,Other acute and transient psychotic disorders,,,den
DF2380,,Anden non-reaktiv psykose,,F2380,,Other acute and transient psychotic disorders,,,den
DF2381,,Anden reaktiv psykose,,F2380,,Other acute and transient psychotic disorders,,,den
DF239,,Akut eller forbigående psykose UNS,,F2390,,"Acute and transient psychotic disorder, unspecified",,,den
DF2390,,Akut eller forbigående non-reaktiv psykose UNS,,F2390,,"Acute and transient psychotic disorder, unspecified",,,den
DF2391,,Akut eller forbigående reaktiv psykose UNS,,F2390,,"Acute and transient psychotic disorder, unspecified",,,den
DF249,,Induceret paranoid psykose,,F2400,,Induced delusional disorder,,,den
DF250,,Skizoaffektiv psykose af manisk type,,F2500,,"Schizoaffective disorder, manic type",,,den
DF2500,,Skizoaffektiv psykose af manisk type med maniske og skizofrene symptomer fuldt ud samtidige,,F2500,,"Schizoaffective disorder, manic type",,,den
DF2501,,Skizoaffektiv psykose af manisk type med skizofrene symptomer ud over varigheden af de maniske symptomer,,F2500,,"Schizoaffective disorder, manic type",,,den
DF251,,Skizoaffektiv psykose af depressiv type,,F2510,,"Schizoaffective disorder, depressive type",,,den
DF2510,,Skizoaffektiv psykose af depressiv type med depressive og skizofrene symptomer fuldt ud samtidige,,F2510,,"Schizoaffective disorder, depressive type",,,den
DF2511,,Skizoaffektiv psykose af depressiv type med skizofrene symptomer ud over varigheden af de depressive symptomer,,F2510,,"Schizoaffective disorder, depressive type",,,den
DF252,,Skizoaffektiv psykose af blandet manisk-depressiv type,,F2520,,"Schizoaffective disorder, mixed type",,,den
DF2520,,Skizoaffektiv psykose af blandet manisk-depressiv type med affektive og skizofrene symptomer fuldt ud samtidige,,F2520,,"Schizoaffective disorder, mixed type",,,den
DF2521,,Skizoaffektiv psykose af blandet manisk-depressiv type med skizofrene symptomer ud over varigheden af de affektive symptomer,,F2520,,"Schizoaffective disorder, mixed type",,,den
DF258,,Skizoaffektiv psykose af anden type,,F2580,,Other schizoaffective disorders,,,den
DF2580,,Skizoaffektiv psykose af anden type med affektive og skizofrene symptomer fuldt ud samtidige,,F2580,,Other schizoaffective disorders,,,den
DF2581,,Skizoaffektiv psykose af anden type med skizofrene symptomer ud over varigheden af de affektive symptomer,,F2580,,Other schizoaffective disorders,,,den
DF259,,Skizoaffektiv psykose UNS,,F2590,,"Schizoaffective disorder, unspecified",,,den
DF2590,,Skizoaffektiv psykose UNS med affektive og skizofrene symptomer fuldt ud samtidige,,F2590,,"Schizoaffective disorder, unspecified",,,den
DF2591,,Skizoaffektiv psykose UNS med skizofrene symptomer ud over varigheden af de affektive symptomer,,F2590,,"Schizoaffective disorder, unspecified",,,den
DF289,,Anden ikke-organisk psykose UNS,,F2800,,Other nonorganic psychotic disorders,,,den
DF299,,Ikke-organisk psykose UNS,,F2900,,Unspecified nonorganic psychosis,,,den
DF300,,Hypoman enkeltepisode,,F3000,,Hypomania,,,den
DF301,,Manisk enkeltepisode uden psykotiske symptomer,,F3010,,Mania without psychotic symptoms,,,den
DF302,,Manisk enkeltepisode med psykotiske symptomer,,F3020,,Mania with psychotic symptoms,,,den
DF3020,,Manisk enkeltepisode med stemningskongruente psykotiske symptomer,,F3020,,Mania with psychotic symptoms,,,den
DF3021,,Manisk enkeltepisode med stemningsinkongruente psykotiske symptomer,,F3020,,Mania with psychotic symptoms,,,den
DF308,,Manisk enkeltepisode af anden type,,F3080,,Other manic episodes,,,den
DF309,,Manisk enkeltepisode UNS,,F3090,,"Manic episode, unspecified",,,den
DF309A,,Mani UNS,,F3090,,"Manic episode, unspecified",,,den
DF310,,Bipolær affektiv sindslidelse i hypoman episode,,F3100,,"Bipolar affective disorder, current episode hypomanic",,,den
DF311,,Bipolær affektiv sindslidelse i manisk episode uden psykotiske symptomer,,F3110,,"Bipolar affective disorder, current episode manic without psychotic symptoms",,,den
DF312,,Bipolær affektiv sindslidelse i manisk episode med psykotiske symptomer,,F3120,,"Bipolar affective disorder, current episode manic with psychotic symptoms",,,den
DF3120,,Bipolær affektiv sindslidelse i manisk episode med stemningskongruente psykotiske symptomer,,F3120,,"Bipolar affective disorder, current episode manic with psychotic symptoms",,,den
DF3121,,Bipolær affektiv sindslidelse i manisk episode med stemningsinkongruente psykotiske symptomer,,F3120,,"Bipolar affective disorder, current episode manic with psychotic symptoms",,,den
DF313,,Bipolær affektiv sindslidelse i lettere eller moderat depressiv episode,,F3130,,"Bipolar affective disorder, current episode mild or moderate depression",,,den
DF314,,Bipolær affektiv sindslidelse i svær depressiv episode uden psykotiske symptomer,,F3140,,"Bipolar affective disorder, current episode severe depression without psychotic symptoms",,,den
DF315,,Bipolær affektiv sindslidelse i svær depressiv episode med psykotiske symptomer,,F3150,,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",,,den
DF3150,,Bipolær affektiv sindslidelse i svær depressiv episode med stemningskongruente psykotiske symptomer,,F3150,,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",,,den
DF3151,,Bipolær affektiv sindslidelse i svær depressiv episode med stemningsinkongruente psykotiske symptomer,,F3150,,"Bipolar affective disorder, current episode severe depression with psychotic symptoms",,,den
DF316,,Bipolær affektiv sindslidelse i episode med blandingstilstand,,F3160,,"Bipolar affective disorder, current episode mixed",,,den
DF317,,Bipolær affektiv sindslidelse i remission,,F3170,,"Bipolar affective disorder, currently in remission",,,den
DF318,,Anden form for bipolær affektiv sindslidelse,,F3180,,Other bipolar affective disorders,,,den
DF319,,Bipolær affektiv sindslidelse UNS,,F3190,,"Bipolar affective disorder, unspecified",,,den
DF320,,Depressiv enkeltepisode af lettere grad,,F3200,,Mild depressive episode,,,den
DF3200,,Depressiv non-melankoliform enkeltepisode af lettere grad,,F3200,,Mild depressive episode,,,den
DF3201,,Depressiv melankoliform enkeltepisode af lettere grad,,F3200,,Mild depressive episode,,,den
DF321,,Depressiv enkeltepisode af moderat grad,,F3210,,Moderate depressive episode,,,den
DF3210,,Depressiv non-melankoliform enkeltepisode af moderat grad,,F3210,,Moderate depressive episode,,,den
DF3211,,Depressiv melankoliform enkeltepisode af moderat grad,,F3210,,Moderate depressive episode,,,den
DF322,,Depressiv enkeltepisode af svær grad uden psykotiske symptomer,,F3220,,Severe depressive episode without psychotic symptoms,,,den
DF323,,Depressiv enkeltepisode af svær grad med psykotiske symptomer,,F3230,,Severe depressive episode with psychotic symptoms,,,den
DF3230,,Depressiv enkeltepisode af svær grad med stemningskongruente psykotiske symptomer,,F3230,,Severe depressive episode with psychotic symptoms,,,den
DF3231,,Depressiv enkeltepisode af svær grad med stemningsinkongruente psykotiske symptomer,,F3230,,Severe depressive episode with psychotic symptoms,,,den
DF328,,Depressiv enkeltepisode af anden type,,F3280,,Other depressive episodes,,,den
DF329,,Depressiv enkeltepisode UNS,,F3290,,"Depressive episode, unspecified",,,den
DF330,,Periodisk depression i episode af lettere grad,,F3300,,"Recurrent depressive disorder, current episode mild",,,den
DF3300,,Periodisk non-melankoliform depression i episode af lettere grad,,F3300,,"Recurrent depressive disorder, current episode mild",,,den
DF3301,,Periodisk melankoliform depression i episode af lettere grad,,F3300,,"Recurrent depressive disorder, current episode mild",,,den
DF331,,Periodisk depression i episode af moderat grad,,F3310,,"Recurrent depressive disorder, current episode moderate",,,den
DF3310,,Periodisk non-melankoliform depression i episode af moderat grad,,F3310,,"Recurrent depressive disorder, current episode moderate",,,den
DF3311,,Periodisk melankoliform depression i episode af moderat grad,,F3310,,"Recurrent depressive disorder, current episode moderate",,,den
DF332,,Periodisk depression i episode af svær grad uden psykotiske symptomer,,F3320,,"Recurrent depressive disorder, current episode severe without psychotic symptoms",,,den
DF333,,Periodisk depression i episode af svær grad med psykotiske symptomer,,F3330,,"Recurrent depressive disorder, current episode severe with psychotic symptoms",,,den
DF3330,,Periodisk depression i episode af svær grad med stemningskongruente psykotiske symptomer,,F3330,,"Recurrent depressive disorder, current episode severe with psychotic symptoms",,,den
