code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
E7310,,Secondary lactase deficiency,,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
E7310,,Secondary lactase deficiency,,PDGPRO,06P05,False,Diseases with possible abdominal pain,swe/fin
E7310,,Secondary lactase deficiency,,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
E7380,,Other lactose intolerance,,DGCAT,06M08,False,"Esophagitis, gastroenteritis and miscellaneous digestive disorders",est/swe/lat/ice/den/fin/nor
E7380,,Other lactose intolerance,,DGPROP,06X99,False,Diseases and disorders of the digestive system,nor
E7380,,Other lactose intolerance,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7380,,Other lactose intolerance,,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
E7380,,Other lactose intolerance,,PDGPRO,06P05,False,Diseases with possible abdominal pain,swe/fin
E7380,,Other lactose intolerance,,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
E7390,,"Lactose intolerance, unspecified",,DGCAT,06M08,False,"Esophagitis, gastroenteritis and miscellaneous digestive disorders",est/swe/lat/ice/den/fin/nor
E7390,,"Lactose intolerance, unspecified",,DGPROP,06X99,False,Diseases and disorders of the digestive system,nor
E7390,,"Lactose intolerance, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7390,,"Lactose intolerance, unspecified",,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
E7390,,"Lactose intolerance, unspecified",,PDGPRO,06P05,False,Diseases with possible abdominal pain,swe/fin
E7390,,"Lactose intolerance, unspecified",,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
E7400,,Glycogen storage disease,,COMPL,10C16,False,Metabolic disturbance,est/swe/lat/ice/den/fin/nor
E7400,,Glycogen storage disease,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7400,,Glycogen storage disease,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7400,,Glycogen storage disease,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7400,,Glycogen storage disease,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7400,,Glycogen storage disease,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7410,,Disorders of fructose metabolism,,DGCAT,06M08,False,"Esophagitis, gastroenteritis and miscellaneous digestive disorders",est/swe/lat/ice/den/fin/nor
E7410,,Disorders of fructose metabolism,,DGPROP,06X99,False,Diseases and disorders of the digestive system,nor
E7410,,Disorders of fructose metabolism,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7410,,Disorders of fructose metabolism,,MDC,06,False,Diseases and disorders of the digestive system,est/swe/lat/ice/den/fin/nor
E7410,,Disorders of fructose metabolism,,PDGPRO,06P05,False,Diseases with possible abdominal pain,swe/fin
E7410,,Disorders of fructose metabolism,,SDGPRO,06K99,False,Diseases and disorders of the digestive system,est/swe/lat/ice/fin
E7420,,Disorders of galactose metabolism,,COMPL,10C16,False,Metabolic disturbance,est/swe/lat/ice/den/fin/nor
E7420,,Disorders of galactose metabolism,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7420,,Disorders of galactose metabolism,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7420,,Disorders of galactose metabolism,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7420,,Disorders of galactose metabolism,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7420,,Disorders of galactose metabolism,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7430,,Other disorders of intestinal carbohydrate absorption,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7430,,Other disorders of intestinal carbohydrate absorption,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7430,,Other disorders of intestinal carbohydrate absorption,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7430,,Other disorders of intestinal carbohydrate absorption,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7430,,Other disorders of intestinal carbohydrate absorption,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7440,,Disorders of pyruvate metabolism and gluconeogenesis,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7440,,Disorders of pyruvate metabolism and gluconeogenesis,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7440,,Disorders of pyruvate metabolism and gluconeogenesis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7440,,Disorders of pyruvate metabolism and gluconeogenesis,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7440,,Disorders of pyruvate metabolism and gluconeogenesis,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7480,,Other specified disorders of carbohydrate metabolism,,COMPL,10C16,False,Metabolic disturbance,est/swe/lat/ice/den/fin/nor
E7480,,Other specified disorders of carbohydrate metabolism,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7480,,Other specified disorders of carbohydrate metabolism,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7480,,Other specified disorders of carbohydrate metabolism,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7480,,Other specified disorders of carbohydrate metabolism,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7480,,Other specified disorders of carbohydrate metabolism,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E748A,,Renal glucosuria,,COMPL,10C16,False,Metabolic disturbance,swe/den/fin
E748A,,Renal glucosuria,,DGCAT,11M06,False,Signs and symptoms of kidney and urinary tract,swe/den/fin
E748A,,Renal glucosuria,,DGPROP,15X98,False,Other significant problem of neonate,swe/den/fin
E748A,,Renal glucosuria,,MDC,11,False,Diseases and disorders of the kidney and urinary tract,swe/den/fin
E748A,,Renal glucosuria,,SDGPRO,11K99,False,Diseases and disorders of the kidney and urinary tract,swe/fin
E748B,,Oxaluria,,COMPL,10C16,False,Metabolic disturbance,swe/den
E748B,,Oxaluria,,DGCAT,10M03,False,Inborn error of metabolism,swe/den
E748B,,Oxaluria,,DGPROP,15X98,False,Other significant problem of neonate,swe/den
E748B,,Oxaluria,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe/den
E748B,,Oxaluria,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E748C,,Insulin reisistance,,DGCAT,10M02,False,Nutritional and misc. metabolic disorders,swe
E748C,,Insulin reisistance,,DGPROP,15X98,False,Other significant problem of neonate,swe
E748C,,Insulin reisistance,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E748C,,Insulin reisistance,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E7490,,"Disorder of carbohydrate metabolism, unspecified",,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7490,,"Disorder of carbohydrate metabolism, unspecified",,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7490,,"Disorder of carbohydrate metabolism, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7490,,"Disorder of carbohydrate metabolism, unspecified",,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7490,,"Disorder of carbohydrate metabolism, unspecified",,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7500,,GM2 gangliosidosis,,COMPL,10C16,False,Metabolic disturbance,est/swe/lat/ice/den/fin/nor
E7500,,GM2 gangliosidosis,,DGCAT,01M03,False,Degenerative nervous system disorders,est/swe/lat/ice/den/fin/nor
E7500,,GM2 gangliosidosis,,DGPROP,01X99,False,Diseases of nervous system,nor
E7500,,GM2 gangliosidosis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7500,,GM2 gangliosidosis,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
E7500,,GM2 gangliosidosis,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
E7510,,Other gangliosidosis,,DGCAT,01M03,False,Degenerative nervous system disorders,est/swe/lat/ice/den/fin/nor
E7510,,Other gangliosidosis,,DGPROP,01X99,False,Diseases of nervous system,nor
E7510,,Other gangliosidosis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7510,,Other gangliosidosis,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
E7510,,Other gangliosidosis,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
E7520,,Other sphingolipidosis,,COMPL,10C16,False,Metabolic disturbance,est/swe/lat/ice/den/fin/nor
E7520,,Other sphingolipidosis,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7520,,Other sphingolipidosis,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7520,,Other sphingolipidosis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7520,,Other sphingolipidosis,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7520,,Other sphingolipidosis,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E752A,,Gaucher's disease,,COMPL,10C16,False,Metabolic disturbance,swe
E752A,,Gaucher's disease,,DGCAT,10M03,False,Inborn error of metabolism,swe
E752A,,Gaucher's disease,,DGPROP,15X98,False,Other significant problem of neonate,swe
E752A,,Gaucher's disease,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752A,,Gaucher's disease,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752B,,Krabbe disease,,COMPL,10C16,False,Metabolic disturbance,swe
E752B,,Krabbe disease,,DGCAT,10M03,False,Inborn error of metabolism,swe
E752B,,Krabbe disease,,DGPROP,15X98,False,Other significant problem of neonate,swe
E752B,,Krabbe disease,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752B,,Krabbe disease,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752C,,Metachromatic leukodystrophy,,COMPL,10C16,False,Metabolic disturbance,swe
E752C,,Metachromatic leukodystrophy,,DGCAT,10M03,False,Inborn error of metabolism,swe
E752C,,Metachromatic leukodystrophy,,DGPROP,15X98,False,Other significant problem of neonate,swe
E752C,,Metachromatic leukodystrophy,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752C,,Metachromatic leukodystrophy,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752D,,Niemann–Pick disease,,COMPL,10C16,False,Metabolic disturbance,swe
E752D,,Niemann–Pick disease,,DGCAT,10M03,False,Inborn error of metabolism,swe
E752D,,Niemann–Pick disease,,DGPROP,15X98,False,Other significant problem of neonate,swe
E752D,,Niemann–Pick disease,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752D,,Niemann–Pick disease,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752E,,Farber disease,,COMPL,10C16,False,Metabolic disturbance,swe
E752E,,Farber disease,,DGCAT,10M03,False,Inborn error of metabolism,swe
E752E,,Farber disease,,DGPROP,15X98,False,Other significant problem of neonate,swe
E752E,,Farber disease,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752E,,Farber disease,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752F,,Fabry disease,,COMPL,10C16,False,Metabolic disturbance,swe
E752F,,Fabry disease,,DGCAT,10M03,False,Inborn error of metabolism,swe
E752F,,Fabry disease,,DGPROP,15X98,False,Other significant problem of neonate,swe
E752F,,Fabry disease,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E752F,,Fabry disease,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E7530,,"Sphingolipidosis, unspecified",,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7530,,"Sphingolipidosis, unspecified",,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7530,,"Sphingolipidosis, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7530,,"Sphingolipidosis, unspecified",,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7530,,"Sphingolipidosis, unspecified",,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7540,,Neuronal ceroid lipofuscinosis,,DGCAT,01M03,False,Degenerative nervous system disorders,est/swe/lat/ice/den/fin/nor
E7540,,Neuronal ceroid lipofuscinosis,,DGPROP,01X99,False,Diseases of nervous system,nor
E7540,,Neuronal ceroid lipofuscinosis,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7540,,Neuronal ceroid lipofuscinosis,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
E7540,,Neuronal ceroid lipofuscinosis,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
E7550,,Other lipid storage disorders,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7550,,Other lipid storage disorders,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7550,,Other lipid storage disorders,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7550,,Other lipid storage disorders,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7550,,Other lipid storage disorders,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E755A,,Xanthoma tendinosum,,DGCAT,10M03,False,Inborn error of metabolism,swe
E755A,,Xanthoma tendinosum,,DGPROP,15X98,False,Other significant problem of neonate,swe
E755A,,Xanthoma tendinosum,,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E755A,,Xanthoma tendinosum,,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",swe
E7560,,"Lipid storage disorder, unspecified",,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7560,,"Lipid storage disorder, unspecified",,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7560,,"Lipid storage disorder, unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7560,,"Lipid storage disorder, unspecified",,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7560,,"Lipid storage disorder, unspecified",,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7600,,"Mucopolysaccharidosis, type I",,COMPL,10C16,False,Metabolic disturbance,est/swe/lat/ice/den/fin/nor
E7600,,"Mucopolysaccharidosis, type I",,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7600,,"Mucopolysaccharidosis, type I",,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7600,,"Mucopolysaccharidosis, type I",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7600,,"Mucopolysaccharidosis, type I",,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7600,,"Mucopolysaccharidosis, type I",,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7610,,"Mucopolysaccharidosis, type II",,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7610,,"Mucopolysaccharidosis, type II",,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7610,,"Mucopolysaccharidosis, type II",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
E7610,,"Mucopolysaccharidosis, type II",,MDC,10,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/den/fin/nor
E7610,,"Mucopolysaccharidosis, type II",,SDGPRO,10K99,False,"Endocrine, nutritional and metabolic diseases and disorders",est/swe/lat/ice/fin
E7620,,Other mucopolysaccharidoses,,DGCAT,10M03,False,Inborn error of metabolism,est/swe/lat/ice/den/fin/nor
E7620,,Other mucopolysaccharidoses,,DGPROP,10X99,False,"Endocrine, nutritional and metabolic diseases and disorders",nor
E7620,,Other mucopolysaccharidoses,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
