code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
GASE70,Operation for pseudoarthrosis of chest wall,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASE70,Operation for pseudoarthrosis of chest wall,OR,1,1,False,,ice/den/est
GASE70,Operation for pseudoarthrosis of chest wall,PROCPR,04S02,1,False,Other respiratory system OR procedure,ice/den/est
GASE70,Operation for pseudoarthrosis of chest wall,PROCPR,14S90,1,False,Significant operation for obstetrical patient,ice/den/est
GASE70,Operation for pseudoarthrosis of chest wall,PROCPR,21S09,1,False,Other OR procedure for injuries,ice/den/est
GASE73,Operation for pseudoarthrosis of chest wall with bone transplantation,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASE73,Operation for pseudoarthrosis of chest wall with bone transplantation,OR,1,1,False,,ice/den/est
GASE73,Operation for pseudoarthrosis of chest wall with bone transplantation,PROCPR,04S02,1,False,Other respiratory system OR procedure,ice/den/est
GASE73,Operation for pseudoarthrosis of chest wall with bone transplantation,PROCPR,14S90,1,False,Significant operation for obstetrical patient,ice/den/est
GASE73,Operation for pseudoarthrosis of chest wall with bone transplantation,PROCPR,21S09,1,False,Other OR procedure for injuries,ice/den/est
GASE90,Removal of fixation material from chest wall,DGPROP,00X99,2,False,Intervention code valid for single use - autogenerated prop,den
GASE90,Removal of fixation material from chest wall,OR,2,2,False,,ice/den/est
GASE90,Removal of fixation material from chest wall,PROCPR,04S02,2,False,Other respiratory system OR procedure,ice/den/est
GASE90,Removal of fixation material from chest wall,PROCPR,21S09,2,False,Other OR procedure for injuries,ice/den/est
GASE96,"Other incision, biopsy, resection or repair of chest wall",DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASE96,"Other incision, biopsy, resection or repair of chest wall",OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,04S02,1,False,Other respiratory system OR procedure,est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,09S07,1,False,"Other skin, subcutaneous tissue or breast procedure",est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,21S10,1,False,OR procedure for trauma,fin
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,30S99,1,False,Other breast procedure,est/swe/lat/ice/den/fin/nor
GASE96,"Other incision, biopsy, resection or repair of chest wall",PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASF00,Correction of pectus carinatum,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASF00,Correction of pectus carinatum,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASF00,Correction of pectus carinatum,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASF00,Correction of pectus carinatum,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASF00,Correction of pectus carinatum,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASF00,Correction of pectus carinatum,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASF03,Correction of pectus excavatum,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASF03,Correction of pectus excavatum,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASF03,Correction of pectus excavatum,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASF03,Correction of pectus excavatum,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASF03,Correction of pectus excavatum,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASF03,Correction of pectus excavatum,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASF10,Removal of prosthetic material after correction of malformation of chest wall,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASF10,Removal of prosthetic material after correction of malformation of chest wall,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASF10,Removal of prosthetic material after correction of malformation of chest wall,PROCPR,04S02,1,False,Other respiratory system OR procedure,est/swe/lat/ice/den/fin/nor
GASF10,Removal of prosthetic material after correction of malformation of chest wall,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASF96,Other correction of malformation of chest wall,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASF96,Other correction of malformation of chest wall,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASF96,Other correction of malformation of chest wall,PROCPR,04S02,1,False,Other respiratory system OR procedure,est/swe/lat/ice/den/fin/nor
GASF96,Other correction of malformation of chest wall,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASF96,Other correction of malformation of chest wall,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG00,Transthoracic biopsy of diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG00,Transthoracic biopsy of diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG00,Transthoracic biopsy of diaphragm,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG00,Transthoracic biopsy of diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG00,Transthoracic biopsy of diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG00,Transthoracic biopsy of diaphragm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG01,Thoracoscopic biopsy of diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG01,Thoracoscopic biopsy of diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG01,Thoracoscopic biopsy of diaphragm,PROCPR,04S02,1,False,Other respiratory system OR procedure,est/swe/lat/ice/den/fin/nor
GASG01,Thoracoscopic biopsy of diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG01,Thoracoscopic biopsy of diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG10,Transthoracic excision or destruction of lesion of diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG10,Transthoracic excision or destruction of lesion of diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG10,Transthoracic excision or destruction of lesion of diaphragm,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG10,Transthoracic excision or destruction of lesion of diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG10,Transthoracic excision or destruction of lesion of diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG10,Transthoracic excision or destruction of lesion of diaphragm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG11,Thoracoscopic excision or destruction of lesion of diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG11,Thoracoscopic excision or destruction of lesion of diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG11,Thoracoscopic excision or destruction of lesion of diaphragm,PROCPR,04S02,1,False,Other respiratory system OR procedure,est/swe/lat/ice/den/fin/nor
GASG11,Thoracoscopic excision or destruction of lesion of diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG11,Thoracoscopic excision or destruction of lesion of diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG20,Transthoracic removal of foreign body from diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG20,Transthoracic removal of foreign body from diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG20,Transthoracic removal of foreign body from diaphragm,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG20,Transthoracic removal of foreign body from diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG20,Transthoracic removal of foreign body from diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG20,Transthoracic removal of foreign body from diaphragm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG21,Thoracoscopic removal of foreign body from diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG21,Thoracoscopic removal of foreign body from diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG21,Thoracoscopic removal of foreign body from diaphragm,PROCPR,04S02,1,False,Other respiratory system OR procedure,est/swe/lat/ice/den/fin/nor
GASG21,Thoracoscopic removal of foreign body from diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG21,Thoracoscopic removal of foreign body from diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG30,Transthoracic repair of diaphragm for rupture,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG30,Transthoracic repair of diaphragm for rupture,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG30,Transthoracic repair of diaphragm for rupture,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG30,Transthoracic repair of diaphragm for rupture,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG30,Transthoracic repair of diaphragm for rupture,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG30,Transthoracic repair of diaphragm for rupture,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG31,Thoracoscopic repair of diaphragm for rupture,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG31,Thoracoscopic repair of diaphragm for rupture,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG31,Thoracoscopic repair of diaphragm for rupture,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG31,Thoracoscopic repair of diaphragm for rupture,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG31,Thoracoscopic repair of diaphragm for rupture,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG31,Thoracoscopic repair of diaphragm for rupture,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG33,Transthoracic resection of diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG33,Transthoracic resection of diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG33,Transthoracic resection of diaphragm,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG33,Transthoracic resection of diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG33,Transthoracic resection of diaphragm,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
GASG33,Transthoracic resection of diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG33,Transthoracic resection of diaphragm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG36,Transthoracic resection and reconstruction of diaphragm using graft,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG40,Transthoracic closure of thoraco-abdominal fistula,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG40,Transthoracic closure of thoraco-abdominal fistula,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG40,Transthoracic closure of thoraco-abdominal fistula,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG40,Transthoracic closure of thoraco-abdominal fistula,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG40,Transthoracic closure of thoraco-abdominal fistula,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG40,Transthoracic closure of thoraco-abdominal fistula,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG50,Transthoracic repair of defect of diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG50,Transthoracic repair of defect of diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG50,Transthoracic repair of defect of diaphragm,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG50,Transthoracic repair of defect of diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG50,Transthoracic repair of defect of diaphragm,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
GASG50,Transthoracic repair of defect of diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG50,Transthoracic repair of defect of diaphragm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
GASG96,Other transthoracic operation on diaphragm,DGPROP,00X99,1,False,Intervention code valid for single use - autogenerated prop,den
GASG96,Other transthoracic operation on diaphragm,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
GASG96,Other transthoracic operation on diaphragm,PROCPR,04S01,1,False,Major chest procedure,est/swe/lat/ice/den/fin/nor
GASG96,Other transthoracic operation on diaphragm,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
GASG96,Other transthoracic operation on diaphragm,PROCPR,40V78,1,False,Code not compatible with follow-up,swe
GASG96,Other transthoracic operation on diaphragm,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
