code_nat,text_nat,code_plus,text_plus,country
EDB20,Alaleukapuoliskon poisto,EDSB20,Hemimandibulectomy,fin
EDB30,Alaleukaluun lihashaarakkeen poistoleikkaus (koronoidektomia),EDSB30,Coronoidectomy,fin
EDB99,Muu alaleukaluun poistoleikkaus,EDSB99,Other excision on mandible,fin
EDC00,Alaleukaluun nivelhaarakkeen katkaisu,EDSC00,Condylotomy of mandible,fin
EDC05,Alaleukaluun segmentaalinen poisto,EDSC05,Segmental osteotomy of mandible,fin
EDC10,Alaleukaluun nousevan haaran sagittaalinen katkaisu,EDSC10,Sagittal osteotomy of ramus of mandible,fin
EDC15,Alaleukaluun nousevan haaran vertikaalinen katkaisu,EDSC15,Vertical osteotomy of ramus of mandible,fin
EDC20,Alaleukaluun nousevan haaran muu katkaisu,EDSC20,Unspecified osteotomy of ramus of mandible,fin
EDC25,Alaleukaluun runko-osan katkaisu,EDSC25,Osteotomy of body of mandible,fin
EDC30,Alaleukaluun kärjen muovausleikkaus,EDSC30,Genioplasty,fin
EDC31,Kielilihasjänteen siirto alaleuan kärjen osteotomialla (box-leikkaus),EDSC31,Box-operation of mandible,fin
EDC32,Alaleukaluun nivelhaarakkeen murtuman suljettu paikalleen asettaminen ja leukojen yhteen kiinnitys,EDSC32,Closed reduction and immobilisation of fracture of head or neck of mandible,fin
EDC34,Alaleukaluun runko-osan murtuman suljettu paikalleen asettaminen ja leukojen yhteen kiinnitys,EDSC34,Closed reduction and immobilisation of fracture of body of mandible,fin
EDC36,Alaleukaluun nivelhaarakkeen murtuman avoin paikalleen asettaminen ja liittäminen,EDSC36,Open reduction and internal fixation of fracture of head or neck of mandible,fin
EDC38,Alaleukaluun runko-osan murtuman avoin paikalleen asettaminen ja kiinnittäminen,EDSC38,Open reduction and fixation of fracture of body of mandible,fin
EDC42,Alaleukaluun korjaaminen istutteella,EDSC42,Reconstruction of mandible using implant,fin
EDC45,Alaleukaluun korjaaminen luusiirteellä,EDSC45,Reconstruction of mandible using bone graft,fin
EDC50,Alaleukaluun katkaisu ja horisontaalinen venytys,EDSC50,Cutting and horisontal distraction of mandiple,fin
EDC55,Alaleukaluun katkaisu ja vertikaalinen venytys,EDSC55,Cutting and vertical distraction of mandiple,fin
EDC99,Muu alaleukaluun korjausleikkaus,EDSC99,Other reconstructive operations on mandible,fin
EDW99,Muu alaleuan leikkaus,EDSW99,Other operation on mandible,fin
EE1AA,"Yläleuan tai suulaen röntgen, radiologinen lausunto",EEDA1A,Maxilla and palate X-ray without contrast,fin
EE1HA,"Leuan tomografia tai implanttikuvaus (yksi leukapuolisko), radiologinen lausunto",EEDA1H,Tomography of maxilla and mandiple or X-ray for implants,fin
EE1JA,"Leuan tomografia tai implanttikuvaus (kaksi leukapuoliskoa), radiologinen lausunto",EEDA1H,Tomography of maxilla and mandiple or X-ray for implants,fin
EE1KA,"Leuan tomografia tai implanttikuvaus (3-4 leukapuoliskoa), radiologinen lausunto",EEDA1H,Tomography of maxilla and mandiple or X-ray for implants,fin
EE1KJ,Yläleuan C-kaaritutkimus,ZXDA90,Use of C-arm X-ray,fin
EE1PJ,Yläleuan O-kaaritutkimus,ZXDC90,Use of O-arm X-ray,fin
EE1VA,"Yläleuan tai suulaen röntgen, lääkärin lausunto potilaskertomuksessa",EEDA1A,Maxilla and palate X-ray without contrast,fin
EE2VA,"Leuan tomografia tai implanttikuvaus (yksi leukapuolisko), lääkärin lausunto potilaskertomuksessa",EEDA1H,Tomography of maxilla and mandiple or X-ray for implants,fin
EE3VA,"Leuan tomografia tai implanttikuvaus (kaksi leukapuoliskoa), lääkärin lausunto potilaskertomuksessa",EEDA1H,Tomography of maxilla and mandiple or X-ray for implants,fin
EE4VA,"Leuan tomografia tai implanttikuvaus (3-4 leukapuoliskoa), lääkärin lausunto potilaskertomuksessa",EEDA1H,Tomography of maxilla and mandiple or X-ray for implants,fin
EEA00,Yläleukaluun märkäkeräymän aukaisu,EESA00,Incision of maxilla,fin
EEA10,Koepalan otto yläleukaluusta,EESA10,Biopsy of maxilla,fin
EEB00,Yläleukaluun poisto osittain,EESB00,Partial excision of maxilla,fin
EEB10,Yläleukapuoliskon poisto,EESB20,Maxillectomy,fin
EEB20,Yläleuan poisto kokonaan,EESB10,Hemimaxillectomy,fin
EEB99,Muu yläleukaluun poistoleikkaus,EESB99,Other excision of maxilla,fin
EEC00,Yläleukaluun segmentaalinen katkaisu,EESC00,Segmental osteotomy of maxilla,fin
EEC01,Yläleukaluun eteensiirto distraktiomenetelmällä,EESC01,Distraction of maxilla,fin
EEC02,Yläleukaluun nopea levittäminen distraktiomenetelmällä,EESC02,Rapid expansion of maxilla,fin
EEC05,"Yläleukaluun katkaisu, Le Fort I",EESC05,Le Fort I osteotomy,fin
EEC10,"Yläleukaluun katkaisu, Le Fort II",EESC10,Le Fort II osteotomy,fin
EEC15,"Yläleukaluun ja kasvojen luiden katkaisu ja muovaus, Le Fort III",EESC15,Le Fort III osteotomy,fin
EEC16,Muu kasvojen ja kallon venytyshoito,EESC16,Other distraction of bones of head and face,fin
EEC20,Yläleukamurtuman suljettu korjaaminen ja leukojen yhteen kiinnitys,EESC20,Closed reduction and immobilisation of fracture of maxilla,fin
EEC25,Yläleukamurtuman avoin paikalleen asettaminen ja kiinnittäminen,EESC25,Open reduction and immobilisation of fracture of maxilla,fin
EEC30,Poskiluu-murtuman suljettu paikalleen asettaminen,EESC30,Reduction of zygomaticomaxillary fracture,fin
EEC35,Poskiluu-murtuman avoin paikalleen asettaminen ja kiinnittäminen,EESC35,Reduction and osteosynthesis of zygomaticomaxillary fracture,fin
EEC40,Yläleuan ulkoisen kiinnityksen tai vedon asettaminen,EESC40,Application of skeletal traction to maxilla,fin
EEC42,Yläleukaluun korjaaminen vierasta materiaalia käyttäen,EESC42,Reconstruction of maxilla using implant,fin
EEC45,Yläleukaluun korjaaminen luusiirteellä,EESC45,Reconstruction of maxilla using bone graft,fin
EEC99,Muu yläleukaluun korjausleikkaus,EESC99,Other reconstructive operation on maxilla,fin
EEW99,Muu yläleukaluun leikkaus,EESW99,Other operation on maxilla,fin
EFA10,Kasvaimen poisto leuoista,EFSA10,Excision of lesion of jaws,fin
EFA20,Leukaluun kuoriosan poisto,EFSA20,Decortication of jaws,fin
EFA40,Leukakystan aukaisu,EFSA40,Fenestration of cyst of jaws,fin
EFA50,Leukakystan poisto,EFSA50,Excision of cyst of jaws,fin
EFA99,Muu leukojen poistoleikkaus,EFSA99,Other excision of jaws,fin
EFB10,Leukaluun muovausleikkaus,EFSB10,Osteoplasty on jaws,fin
EFB20,Kasvoluiden monimurtuman avoin korjaaminen ja kiinnitys,EFSB20,Reduction and/or immobilisation of multiple fractures of facial bones,fin
EFB30,Kasvoluumurtuman ulkoinen kiinnitys,EFSB30,External fixation in fracture of facial bones,fin
EFB40,Luun kiinnitysmateriaalin poisto leuoista,EFSU00,Removal of implant or external fixation device from jaws,fin
EFB45,Ulkoisen kiinnityslaitteen poisto leuoista,EFSU00,Removal of implant or external fixation device from jaws,fin
EFB50,Hampaanoikomistoimenpide leuan kehityshäiriön leikkauksen yhteydessä,EFSB50,Orthodontic procedure connected with orthognathic surgery,fin
EFB60,Leuka-/kasvoluiden muovaus käyttäen luusiirrettä tai vierasta ainetta,EFSB60,Osteoplasty of jaws or facial bones with use of osseous graft or foreign material,fin
EFB99,Muu leukojen korjausleikkaus,EFSB99,Other reconstructive operations on jaws,fin
EFU00,Yläleuan istutteen tai kiinnityslaitteen poisto,EFSU00,Removal of implant or external fixation device from jaws,fin
EFW99,Muu leukojen leikkaus,EFSW99,Other operation on jaws,fin
EG1AA,"Leukanivelten röntgen, radiologinen lausunto",EGDA1A,Mandibular joint X-ray examination,fin
EG1AD,Leukanivelten tietokonetomografiatutkimus,EGDD1A,CT of mandipular joint,fin
EG1AE,Leukanivelten ultraäänitutkimus,EGDE00,Mandipular joints ultrasonography,fin
EG1AI,Leukanivelten kartiokeilatutkimus,AADD9A,Other head CT,fin
EG1BD,Inactivated at 31.12.2021 - Leukanivelten laaja tietokonetomografiatutkimus,EGDD1A,CT of mandipular joint,fin
EG1BG,Leukanivelten magneettitutkimus,EGDG1B,Mandipular joint MRI examination,fin
EG1CD,Inactivated at 31.12.2021 - Leukanivelten erittäin laaja tietokonetomografiatutkimus,EGDD1A,CT of mandipular joint,fin
EG1CG,Leukanivelten laaja magneettitutkimus,EGDG1B,Mandipular joint MRI examination,fin
EG1DG,Leukanivelten erittäin laaja magneettitutkimus,EGDG1B,Mandipular joint MRI examination,fin
EG1KJ,Leukanivelten C-kaaritutkimus,ZXDA90,Use of C-arm X-ray,fin
EG1PJ,Leukanivelten O-kaaritutkimus,ZXDC90,Use of O-arm X-ray,fin
EG1VA,"Leukanivelten röntgen, lääkärin lausunto potilaskertomuksessa",EGDA1A,Mandibular joint X-ray examination,fin
EGA00,Leukanivelen tähystys,EGSA00,Arthroscopy of mandibular joint,fin
EGA05,Leukanivelen huuhtelu,EGSA05,Rinsing of mandipular joint,fin
EGA10,Leukanivelen aukaisu,EGSA10,Incision of mandibular joint,fin
EGA20,Koepalan otto leukanivelestä,EGSA20,Biopsy of mandibular joint,fin
EGB00,Alaleuan nivelnastan poisto,EGSB00,Condylectomy of mandible,fin
EGB10,Leukanivelen rustolevyn poisto,EGSB10,Meniscectomy of mandibular joint,fin
EGB20,Leukanivelen nivelkalvon poisto (synovektomia),EGSB20,Synovectomy of mandibular joint,fin
EGB99,Muu leukanivelen poistoleikkaus,EGSB99,Other excision on mandibular joint,fin
EGC00,Leukanivelen sijoiltaanmenon avoin korjaus,EGSC00,Open reduction of dislocation of jaw,fin
EGC10,Leukanivelen muovausleikkaus,EGSC10,Arthroplasty of mandibular joint without graft,fin
EGC20,Leukanivelen muovausleikkaus luuta tai muuta ainetta käyttäen,EGSC20,Arthroplasty of mandibular joint with bone or other graft,fin
EGC30,Leukanivelen proteesileikkaus,EGSC30,Prosthetic replacement of mandibular joint,fin
EGC99,Muu leukanivelen korjausleikkaus,EGSC99,Other reconstructive operation on mandibular joint,fin
EGU00,Leukanivelen istutteen tai kiinnityslaitteen poisto,EGSU00,Removal of implant or external fixation device from mandibular joint,fin
EGW99,Muu leukanivelen leikkaus,EGSW99,Other operation on mandibular joint,fin
EH1JB,Suulaen funktiotutkimus,ENDA20,Functional X-ray esamination of pharynx and adjacent structures,fin
EH2S2,Nenänielun tähystyskuvaus,ENE002,Oropharyngoscopy,fin
EHA00,Suulaen aukaisu,EHSA00,Incision of palate,fin
EHA10,Koepalan otto suulaesta,EHSA10,Biopsy of palate,fin
EHB00,Suulaen paikallisen kasvaimen tai kudosmuutoksen poisto,EHSB00,Excision of lesion of palate,fin
EHB10,Suulaen laaja-alaisen kasvaimen poisto,EHSB99,Other excision of palate,fin
EHB99,Muu suulaen poistoleikkaus,EHSB99,Other excision of palate,fin
EHC00,Suulaen haavan ompelu,EHSC00,Suture of palate,fin
EHC10,Suulakiavanteen sulkeminen suun ja nenä- tai poskiontelon väliltä,EHSC10,Plastic repair of oronasal or oroantral fistula of palate,fin
EHC20,Suulaen arpikudoksen korjaus,EHSC20,Repair of scar of palate,fin
EHC30,Suulaen muodostaminen,EHSC30,Reconstruction of palate,fin
EHC31,Suulaen etuosan muodostaminen,EHSC31,Anterior partial reconstruction of palate,fin
EHC32,Suulaen takaosan muodostaminen,EHSC34,Osteoplastic reconstruction of palate,fin
EHC40,Piilosuulakihalkion korjausleikkaus,EHSC40,Correction of submucous cleft palate,fin
EHC50,Suulakihalkion korjaaminen farynxkielekkeellä,EHSC50,Correction of cleft palate using pharyngeal flap,fin
EHC60,Samanaikainen huuli-suulakihalkion korjaus,EHSC60,Correction of combined cleft lip and palate,fin
EHC99,Muu suulaen korjausleikkaus,EHSC99,Other reconstructive operations on palate,fin
EHU00,Suulaen istutteen tai kiinnityslaitteen poistaminen,EHSU00,Removal of implant or external fixation device from palate,fin
EHW99,Muu suulaen leikkaus,EHSW99,Other operation on palate,fin
EJ1S1,Kielen valokuvaus,EJFA00,Photography of tongue,fin
EJ2J4,Suun lämpökuvaus,XXFC00,Thermography,fin
EJ2S1,Suun limakalvojen valokuvaus,EXFC00,Photography of mouth,fin
EJ2S2,Suuontelon tähystyskuvaus,EXFC00,Photography of mouth,fin
EJ2V2,Suuontelon videokuvaus,EXFC00,Photography of mouth,fin
EJA00,Kielen tai suunpohjan muutoksen aukaisu,EJSA00,Incision of tongue or floor of mouth,fin
EJA10,Koepalan otto kielestä tai suunpohjasta,EJSA10,Biopsy of tongue or floor of mouth,fin
EJA20,Vierasesineen poisto kielestä tai suunpohjasta,EJSA20,Removal of foreign body from tongue or floor of mouth,fin
EJB10,Kasvaimen tai muun muutoksen poisto kielen kärjestä tai keskiosasta,EJSB10,Excision of lesion of apex or body of tongue,fin
EJB20,Kasvaimen tai muun muutoksen poisto kielentyvestä,EJSB20,Excision of lesion of base of tongue,fin
EJB30,Kasvaimen tai muun muutoksen poisto suupohjasta,EJSB30,Excision of lesion of floor of mouth,fin
EJB40,Kielen puoliskon poisto,EJSB40,Hemiglossectomy,fin
EJB50,Kielen poisto kokonaan,EJSB50,Total glossectomy,fin
EJB60,Suunpohjan kasvaimen tai muun muutoksen laaja poistoleikkaus,EJSB60,Partial excision of floor of mouth,fin
EJB70,Laaja suunpohjan ja kielen osapoisto,EJSB99,Other excision on tongue and floor of mouth,fin
EJB99,Muu kielen ja suunpohjan kasvaimeen tai muutokseen kohdistuva poistoleikkaus,EJSB99,Other excision on tongue and floor of mouth,fin
EJC00,Kielen tai suunpohjan haavan ompelu,EJSC00,Suture of tongue or floor of mouth,fin
EJC20,Kielijänteen leikkaus,EJSC20,Operation on frenulum of tongue,fin
EJC30,Kielen korjaus- tai muovausleikkaus,EJSC30,Reconstruction of tongue,fin
EJC50,Kielen pienentämisleikkaus,EJSC50,Reduction glossoplasty,fin
EJC99,Muu kielen tai suunpohjan korjausleikkaus,EJSC99,Other reconstructive operation on tongue and floor of mouth,fin
EJW99,Muu kielen tai suunpohjan leikkaus,EJSW99,Other operation on tongue or floor of mouth,fin
EKA00,Posken muutoksen aukaisu,EKSA00,Incision of cheek,fin
EKA10,Koepalan otto poskesta,EKSA10,Biopsy of cheek,fin
EKB00,Posken paikallisen kasvaimen tai muun muutoksen poisto,EKSB00,Excision of lesion of cheek,fin
EKB10,Posken laaja-alaisen kasvaimen tai kudosmuutoksen poisto,EKSB99,Other excision of cheek,fin
EKB99,Muu posken poistoleikkaus,EKSB99,Other excision of cheek,fin
EKC00,Posken ompelu,EKSC00,Suture of cheek,fin
EKC10,Posken vierasesineen poisto,EKSC10,Removal of foreign body from cheek,fin
EKC20,Posken korjaus- tai muovausleikkaus,EKSC20,Plastic repair of cheek,fin
EKC99,Muu posken korjausleikkaus,EKSC99,Other reconstructive operations on cheek,fin
EKW99,Muu posken leikkaus,EKSW99,Other operation on cheek,fin
EL1AG,"Magneettisialografia, suppea",ELDG00,Sialography with MRI,fin
EL1BG,Magneettisialografia,ELDG00,Sialography with MRI,fin
EL1CB,Korvasylkirauhastiehyen kontrastiainetutkimus (sialografia),ELDB1C,Sialography of parotis,fin
EL1CG,"Magneettisialografia, laaja",ELDG00,Sialography with MRI,fin
EL2CB,Leuanalussylkirauhastiehyen kontrastiainetutkimus (sialografia),ELDB2C,Submandibular sialography,fin
EL3AA,"Sylkirauhasen röntgen, radiologinen lausunto",ELDA3A,Salivary gland X-ray examinatin without contrast,fin
EL3AE,Sylkirauhasten ultraäänitutkimus,ELDE3A,Salivary gland ultrasonography,fin
EL3AN,Sylkirauhasen gammakuvaus,ELIA00,Isotope imaging of salivary glands,fin
EL3AT,Sylkirauhasen kudosnäytteen otto UÄ-ohjauksessa,ELXX00,Needle biopsy of salivary gland,fin
EL3VA,"Sylkirauhasen röntgen, lääkärin lausunto potilaskertomuksessa",ELDA3A,Salivary gland X-ray examinatin without contrast,fin
EL3YT,Sylkirauhastiehyen stenttaus radiologisessa ohjauksessa,ELXX43,Dilatation of salivary duct with stent,fin
EL4AT,Sylkirauhasen solunäytteen otto UÄ-ohjauksessa,ELXX10,Salivary gland needle biopsy for cytology,fin
ELA00,Sylkirauhasen muutoksen aukaisu,ELSA00,Incision of salivary gland,fin
ELA10,Sylkirauhastiehyeen aukaisu,ELSA10,Sialodochotomy,fin
ELA20,Sylkikiven poisto,ELSA20,Sialolithotomy,fin
ELA25,Sylkikiven poisto ihon kautta,ELSA20,Sialolithotomy,fin
ELA30,Koepalan otto suuresta sylkirauhasesta,ELSA30,Biopsy of salivary gland,fin
ELA40,Stentin asetus sylkitiehyeeseen,ELXX43,Dilatation of salivary duct with stent,fin
ELB00,Sylkirauhaskasvaimen tutkimus- tai poistoleikkaus,ELSB00,Excision or exploration of lesion of salivary gland,fin
ELB10,Pienten sylkirauhasten poisto,ELSB10,Excision of minor salivary gland,fin
ELB20,Kielenalussylkirauhasen poisto,ELSB20,Excision of sublingual gland,fin
ELB30,Leuanalussylkirauhasen poisto,ELSB30,Excision of submandibular gland,fin
ELB40,Korvasylkirauhasen poisto osittain,ELSB40,Partial parotidectomy,fin
ELB50,Korvasylkirauhasen poisto kokonaan,ELSB50,Total parotidectomy,fin
ELB60,Radikaali korvasylkirauhasen poisto kasvohermo uhraten,ELSB50,Total parotidectomy,fin
ELB70,Parafangyeaaliseen tilaan kasvavan korvasylkirauhaskasvaimen tai muun muutoksen poisto,ELSB50,Total parotidectomy,fin
ELB99,Muu sylkirauhasten poistoleikkaus,ELSB99,Other excision of salivary gland,fin
ELC00,Sylkirauhasen ompelu,ELSC00,Suture of salivary gland,fin
ELC40,Sylkirauhastiehyen korjaaminen,ELSC40,Reconstruction of salivary duct,fin
ELC50,Sylkirauhastiehyen laskuaukon siirto,ELSC50,Transposition of salivary duct,fin
ELC60,Sylkirauhasavanteen tukkiminen,ELSC60,Occlusion of fistula of salivary gland,fin
ELW99,Muu sylkirauhasten leikkaus,ELSW99,Other operation on salivary gland,fin
EM1AA,Kitarisan röntgen,EMDA1A,Epiharyngeal X-ray examination,fin
EMA00,Nielurisan aukaisu,EMSA00,Incision of tonsil,fin
EMA10,Koepalan otto nielurisasta,EMSA10,Biopsy of tonsil,fin
EMA30,Koepalan otto kitarisasta tai nenänielusta,EMSA30,Biopsy of rhinopharynx,fin
EMB00,Kasvaimen poisto nielurisoista tai kitarisasta,EMSB00,Excision of lesion of tonsil or adenoids,fin
EMB10,Nielurisojen kokopoisto,EMSB10,Tonsillectomy,fin
EMB15,Osittainen nielurisanpoisto,EMSB15,Intracapsular destruction of tonsils,fin
EMB20,Inactivated at 31.12.2024 - Kita- ja nielurisaleikkaus,EMSB20,Adenotonsillectomy,fin
EMB30,Kitarisaleikkaus,EMSB30,Adenotomy,fin
EMB99,Muu risojen ja rauhaskudoksen poistoleikkaus,EMSB99,Other excision on tonsils and adenoids,fin
EMC10,Vierasesineen poisto nielurisakudoksesta,EMSC10,Removal of foreign body from tonsil,fin
EMW99,Muu nielurisojen ja kitarisan leikkaus,EMSW99,Other operation on tonsil or adenoids,fin
EN1AD,Suun ja kaulan pehmytosien tietokonetomografiatutkimus,ENDD1A,Mouth and neck soft tissues CT examination,fin
EN1BD,Inactivated at 31.12.2021 - Suun ja kaulan pehmytosien laaja tietokonetomografiatutkimus,ENDD1A,Mouth and neck soft tissues CT examination,fin
EN1CD,Inactivated at 31.12.2021 - Suun ja kaulan pehmytosien erittäin laaja tietokonetomografiatutkimus,ENDD1A,Mouth and neck soft tissues CT examination,fin
EN1S2,Alanielun tähystyskuvaus,ENE002,Oropharyngoscopy,fin
EN1V2,Alanielun videokuvaus,ENE002,Oropharyngoscopy,fin
ENA00,Nielun pesäkkeen aukaisu,ENSA00,Internal incision of pharynx,fin
ENA10,Koepalan otto nielusta,ENSA10,Biopsy of pharynx,fin
ENA30,Nieluavanteen teko,ENSA30,Pharyngostomy,fin
ENA32,Syvän kaulainfektion avaaminen,ENSA32,Incision of deep pharyngeal infection,fin
ENB00,Nielukasvaimen tutkimusleikkaus tai poisto,ENSB00,Excision or exploration of lesion of pharynx,fin
ENB10,Alanielun umpipussin leikkaus kaulalta,ENSB10,Excision of diverticulum of hypopharynx,fin
ENB20,Nielun kookkaan kasvaimen tai muun kudosmuutoksen poisto,ENSB20,Pharyngectomy,fin
ENB30,Kurkunpään ja nielun poisto,ENSB30,Laryngopharyngectomy,fin
ENB40,Lateraalisen kaulakystan tai -avanteen poisto,ENSB40,Excision of branchial cyst or fistula,fin
ENB50,Kilpirauhas-kielitiehyeen poisto,ENSB50,Excision of cyst or fistula of thyroglossic duct,fin
ENB60,Puikkolisäkkeen typistys tai poisto,ENSB60,Excision of styloid process,fin
ENB99,Muu nielun ja ympäröivien pehmytkudosten poistoleikkaus,ENSB99,Other excision of pharynx and adjacent structures,fin
ENC00,Nielun ja ympäröivän pehmytkudoksen haavan ompelu,ENSC00,Suture of pharynx and adjacent structures,fin
ENC10,Vierasesineen poisto nielusta,ENSC10,Removal of foreign body from pharynx,fin
