code_nat,text_nat,code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
AAF05,Aivokammion kanavointi vatsaonteloon,AASF05,Ventriculoperitoneal shunt,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
AAF05,Aivokammion kanavointi vatsaonteloon,AASF05,Ventriculoperitoneal shunt,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF05,Aivokammion kanavointi vatsaonteloon,AASF05,Ventriculoperitoneal shunt,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF05,Aivokammion kanavointi vatsaonteloon,AASF05,Ventriculoperitoneal shunt,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,PROCPR,01S02,1,False,Spinal procedure,est/swe/lat/ice/den/fin/nor
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AASF10,Lumboperitoneal shunt,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF15,Aivokammion kanavointi sydämen eteiseen,AASF15,Ventriculoatrial shunt,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF20,Aivonesteyhdystien korjaaminen,AASF20,Revision of shunt of ventricle of brain,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF25,Aivonesteyhdystien poisto,AASF25,Removal of shunt of ventricle of brain,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF30,Injektiolaitteen asettaminen aivokammioon,AASF30,Implantation of intraventricular injection device,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF35,Aivokammioiden sisäisen lääkehoidon toteuttamiseen tarkoitetun ihonalaisen säiliön asettaminen,AASF35,Implantation of reservoir for intraventricular therapy,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF35,Aivokammioiden sisäisen lääkehoidon toteuttamiseen tarkoitetun ihonalaisen säiliön asettaminen,AASF35,Implantation of reservoir for intraventricular therapy,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF35,Aivokammioiden sisäisen lääkehoidon toteuttamiseen tarkoitetun ihonalaisen säiliön asettaminen,AASF35,Implantation of reservoir for intraventricular therapy,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF35,Aivokammioiden sisäisen lääkehoidon toteuttamiseen tarkoitetun ihonalaisen säiliön asettaminen,AASF35,Implantation of reservoir for intraventricular therapy,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF35,Aivokammioiden sisäisen lääkehoidon toteuttamiseen tarkoitetun ihonalaisen säiliön asettaminen,AASF35,Implantation of reservoir for intraventricular therapy,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AASF40,Shunt of intracranial cyst to peritoneum,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF45,Aivokystan avanteen teko,AASF45,Fenestration of intracranial cyst,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),OR,1,1,False,,est/fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,15S01,1,False,Major neonatal operation,est/fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,21S04,1,False,Craniotomy for trauma,est/fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF50,Kolmannen aivokammion pohjan puhkaisu,AASF50,Endoscopic Third Ventriculostomy (ETV),PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/fin
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,01S28,1,False,Shunt operations on ventricles of brain and  intracerebral cysts,est/swe/lat/ice/den/fin/nor
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,15S01,1,False,Major neonatal operation,est/swe/lat/ice/den/fin/nor
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAF99,Muu aivonestekierron säätelytoimenpide,AASF99,Other shunt operation on ventricle of brain or intracranial cyst,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAG00,Koepalan otto stereotaktisen laitteen avulla,AASG00,Stereotactic intracranial biopsy,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAG00,Koepalan otto stereotaktisen laitteen avulla,AASG00,Stereotactic intracranial biopsy,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAG00,Koepalan otto stereotaktisen laitteen avulla,AASG00,Stereotactic intracranial biopsy,PROCPR,10S09,1,False,Pituitary procedure,est/swe/lat/ice/den/fin/nor
AAG00,Koepalan otto stereotaktisen laitteen avulla,AASG00,Stereotactic intracranial biopsy,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAG00,Koepalan otto stereotaktisen laitteen avulla,AASG00,Stereotactic intracranial biopsy,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
AAG00,Koepalan otto stereotaktisen laitteen avulla,AASG00,Stereotactic intracranial biopsy,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/den/fin/nor
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AASG10,Stereotactic intracranial destruction of nucleus or nerve tract,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,est/swe/lat/ice/den/fin/nor
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,OR,1,1,False,,est/swe/lat/ice/fin/nor
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,PROCPR,01S51,1,False,Insertion or replacement of nervous system central stimulation device,est/swe/lat/ice/fin/nor
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,PROCPR,01S52,1,False,Implantation of intracranial or vagal nerve stimulator,est/swe/lat/ice/fin
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/fin/nor
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/fin/nor
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,PROCPR,21S04,1,False,Craniotomy for trauma,est/swe/lat/ice/fin/nor
AAG20,Stereotaktinen aivoelektrodien asettaminen,AASG20,Stereotactic intracranial implantation of electrodes,PROCPR,21S10,1,False,OR procedure for trauma,fin
AAG30,Stereotaktinen säteilylähteen asettaminen aivoihin,AASG30,Stereotactic intracranial implantation of radioactive agent,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
AAG30,Stereotaktinen säteilylähteen asettaminen aivoihin,AASG30,Stereotactic intracranial implantation of radioactive agent,PROCPR,01S01,1,False,Craniotomy or intracranial procedure,est/swe/lat/ice/den/fin/nor
