code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
A10AC,,"Inactivated at 31.12.2023 - Insulins and analogues, intermediate-acting",,A10AC,,"Insulins and analogues, intermediate-acting",,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10AC01,,Ihmisinsuliini,,A10AC01,,Insulin (human),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AC01,,Ihmisinsuliini,,A10AC01,,Insulin (human),,MDC,00,True,PreMDC DRG,fin/swe
A10AC02,,Naudaninsuliini,,A10AC02,,Insulin (beef),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AC02,,Naudaninsuliini,,A10AC02,,Insulin (beef),,MDC,00,True,PreMDC DRG,fin/swe
A10AC03,,Sianinsuliini,,A10AC03,,Insulin (pork),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AC03,,Sianinsuliini,,A10AC03,,Insulin (pork),,MDC,00,True,PreMDC DRG,fin/swe
A10AC04,,Lisproinsuliini,,A10AC04,,Insulin lispro,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AC04,,Lisproinsuliini,,A10AC04,,Insulin lispro,,MDC,00,True,PreMDC DRG,fin/swe
A10AC30,,Yhdistelmävalmisteet,,A10AC30,,Combinations,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AC30,,Yhdistelmävalmisteet,,A10AC30,,Combinations,,MDC,00,True,PreMDC DRG,fin/swe
A10AD,,"Inactivated at 31.12.2023 - Insulins and analogues, intermediate-acting combined with fast-acting",,A10AD,,"Insulins and analogues, intermediate-acting combined with fast-acting",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10AD,,"Inactivated at 31.12.2023 - Insulins and analogues, intermediate-acting combined with fast-acting",,A10AD,,"Insulins and analogues, intermediate-acting combined with fast-acting",,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10AD01,,Ihmisinsuliini,,A10AD01,,Insulin (human),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AD01,,Ihmisinsuliini,,A10AD01,,Insulin (human),,MDC,00,True,PreMDC DRG,fin/swe
A10AD02,,Naudaninsuliini,,A10AD02,,Insulin (beef),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AD02,,Naudaninsuliini,,A10AD02,,Insulin (beef),,MDC,00,True,PreMDC DRG,fin/swe
A10AD03,,Sianinsuliini,,A10AD03,,Insulin (pork),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AD03,,Sianinsuliini,,A10AD03,,Insulin (pork),,MDC,00,True,PreMDC DRG,fin/swe
A10AD04,,Lisproinsuliini,,A10AD04,,Insulin lispro,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AD04,,Lisproinsuliini,,A10AD04,,Insulin lispro,,MDC,00,True,PreMDC DRG,fin/swe
A10AD05,,Aspartinsuliini,,A10AD05,,Insulin aspart,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AD05,,Aspartinsuliini,,A10AD05,,Insulin aspart,,MDC,00,True,PreMDC DRG,fin/swe
A10AD06,,Degludekinsuliini ja aspartinsuliini,,A10AD06,,Insulin degludec and insulin aspart,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10AD06,,Degludekinsuliini ja aspartinsuliini,,A10AD06,,Insulin degludec and insulin aspart,,MDC,00,True,PreMDC DRG,swe/fin
A10AD30,,Yhdistelmävalmisteet,,A10AD30,,Combinations,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AD30,,Yhdistelmävalmisteet,,A10AD30,,Combinations,,MDC,00,True,PreMDC DRG,fin/swe
A10AE,,"Inactivated at 31.12.2023 - Insulins and analogues, long-acting",,A10AE,,"Insulins and analogues, long-acting",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10AE,,"Inactivated at 31.12.2023 - Insulins and analogues, long-acting",,A10AE,,"Insulins and analogues, long-acting",,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10AE01,,Ihmisinsuliini,,A10AE01,,Insulin (human),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE01,,Ihmisinsuliini,,A10AE01,,Insulin (human),,MDC,00,True,PreMDC DRG,fin/swe
A10AE02,,Naudaninsuliini,,A10AE02,,Insulin (beef),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE02,,Naudaninsuliini,,A10AE02,,Insulin (beef),,MDC,00,True,PreMDC DRG,fin/swe
A10AE03,,Sianinsuliini,,A10AE03,,Insulin (pork),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE03,,Sianinsuliini,,A10AE03,,Insulin (pork),,MDC,00,True,PreMDC DRG,fin/swe
A10AE04,,Glargininsuliini,,A10AE04,,Insulin glargine,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE04,,Glargininsuliini,,A10AE04,,Insulin glargine,,MDC,00,True,PreMDC DRG,fin/swe
A10AE05,,Detemirinsuliini,,A10AE05,,Insulin detemir,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE05,,Detemirinsuliini,,A10AE05,,Insulin detemir,,MDC,00,True,PreMDC DRG,fin/swe
A10AE06,,Degludekinsuliini,,A10AE06,,Insulin degludec,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10AE06,,Degludekinsuliini,,A10AE06,,Insulin degludec,,MDC,00,True,PreMDC DRG,swe/fin
A10AE07,,Ikodekinsuliini,,A10AE07,,Insulin icodec,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE30,,Yhdistelmävalmisteet,,A10AE30,,Combinations,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AE30,,Yhdistelmävalmisteet,,A10AE30,,Combinations,,MDC,00,True,PreMDC DRG,fin/swe
A10AE54,,Glargininsuliini ja liksisenatidi,,A10AE54,,Insulin glargine and lixisenatide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10AE54,,Glargininsuliini ja liksisenatidi,,A10AE54,,Insulin glargine and lixisenatide,,MDC,00,True,PreMDC DRG,swe/fin
A10AE56,,Degludekinsuliini ja liraglutidi,,A10AE56,,Insulin degludec and liraglutide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10AE56,,Degludekinsuliini ja liraglutidi,,A10AE56,,Insulin degludec and liraglutide,,MDC,00,True,PreMDC DRG,swe/fin
A10AF01,,Ihmisinsuliini,,A10AF01,,Insulin (human),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10AF01,,Ihmisinsuliini,,A10AF01,,Insulin (human),,MDC,00,True,PreMDC DRG,fin/swe
A10BA,,Inactivated at 31.12.2023 - Biguanides,,A10BA,,Biguanides,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10BA,,Inactivated at 31.12.2023 - Biguanides,,A10BA,,Biguanides,,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10BA01,,Fenformiini,,A10BA01,,Phenformin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BA01,,Fenformiini,,A10BA01,,Phenformin,,MDC,00,True,PreMDC DRG,fin/swe
A10BA02,,Metformiini,,A10BA02,,Metformin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BA02,,Metformiini,,A10BA02,,Metformin,,MDC,00,True,PreMDC DRG,fin/swe
A10BA03,,Buformiini,,A10BA03,,Buformin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BA03,,Buformiini,,A10BA03,,Buformin,,MDC,00,True,PreMDC DRG,fin/swe
A10BB,,"Inactivated at 31.12.2023 - Sulfonamides, urea derivatives",,A10BB,,"Sulfonamides, urea derivatives",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10BB,,"Inactivated at 31.12.2023 - Sulfonamides, urea derivatives",,A10BB,,"Sulfonamides, urea derivatives",,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10BB01,,Glibenklamidi,,A10BB01,,Glibenclamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB01,,Glibenklamidi,,A10BB01,,Glibenclamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB02,,Klooripropamidi,,A10BB02,,Chlorpropamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB02,,Klooripropamidi,,A10BB02,,Chlorpropamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB03,,Tolbutamidi,,A10BB03,,Tolbutamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB03,,Tolbutamidi,,A10BB03,,Tolbutamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB04,,Glibornuridi,,A10BB04,,Glibornuride,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB04,,Glibornuridi,,A10BB04,,Glibornuride,,MDC,00,True,PreMDC DRG,fin/swe
A10BB05,,Tolatsamidi,,A10BB05,,Tolazamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB05,,Tolatsamidi,,A10BB05,,Tolazamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB06,,Karbutamidi,,A10BB06,,Carbutamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB06,,Karbutamidi,,A10BB06,,Carbutamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB07,,Glipitsidi,,A10BB07,,Glipizide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB07,,Glipitsidi,,A10BB07,,Glipizide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB08,,Glikidoni,,A10BB08,,Gliquidone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB08,,Glikidoni,,A10BB08,,Gliquidone,,MDC,00,True,PreMDC DRG,fin/swe
A10BB09,,Gliklatsidi,,A10BB09,,Gliclazide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB09,,Gliklatsidi,,A10BB09,,Gliclazide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB10,,Metaheksamidi,,A10BB10,,Metahexamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB10,,Metaheksamidi,,A10BB10,,Metahexamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB11,,Glisoksepidi,,A10BB11,,Glisoxepide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB11,,Glisoksepidi,,A10BB11,,Glisoxepide,,MDC,00,True,PreMDC DRG,fin/swe
A10BB12,,Glimepiridi,,A10BB12,,Glimepiride,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB12,,Glimepiridi,,A10BB12,,Glimepiride,,MDC,00,True,PreMDC DRG,fin/swe
A10BB31,,Asetoheksamidi,,A10BB31,,Acetohexamide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BB31,,Asetoheksamidi,,A10BB31,,Acetohexamide,,MDC,00,True,PreMDC DRG,fin/swe
A10BC,,Inactivated at 31.12.2023 - Sulfonamides (heterocyclic),,A10BC,,Sulfonamides (heterocyclic),,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10BC,,Inactivated at 31.12.2023 - Sulfonamides (heterocyclic),,A10BC,,Sulfonamides (heterocyclic),,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10BC01,,Glymidiini,,A10BC01,,Glymidine,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BC01,,Glymidiini,,A10BC01,,Glymidine,,MDC,00,True,PreMDC DRG,fin/swe
A10BD,,Inactivated at 31.12.2023 - Combinations of oral blood glucose lowering drugs,,A10BD,,Combinations of oral blood glucose lowering drugs,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10BD,,Inactivated at 31.12.2023 - Combinations of oral blood glucose lowering drugs,,A10BD,,Combinations of oral blood glucose lowering drugs,,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10BD01,,Fenformiini ja sulfonyyliureat,,A10BD01,,Phenformin and sulfonylureas,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD01,,Fenformiini ja sulfonyyliureat,,A10BD01,,Phenformin and sulfonylureas,,MDC,00,True,PreMDC DRG,fin/swe
A10BD02,,Metformiini ja sulfonyyliureat,,A10BD02,,Metformin and sulfonylureas,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD02,,Metformiini ja sulfonyyliureat,,A10BD02,,Metformin and sulfonylureas,,MDC,00,True,PreMDC DRG,fin/swe
A10BD03,,Metformiini ja rosiglitatsoni,,A10BD03,,Metformin and rosiglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD03,,Metformiini ja rosiglitatsoni,,A10BD03,,Metformin and rosiglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BD04,,Glimepiridi ja rosiglitatsoni,,A10BD04,,Glimepiride and rosiglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD04,,Glimepiridi ja rosiglitatsoni,,A10BD04,,Glimepiride and rosiglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BD05,,Metformiini ja pioglitatsoni,,A10BD05,,Metformin and pioglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD05,,Metformiini ja pioglitatsoni,,A10BD05,,Metformin and pioglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BD06,,Glimepiridi ja pioglitatsoni,,A10BD06,,Glimepiride and pioglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD06,,Glimepiridi ja pioglitatsoni,,A10BD06,,Glimepiride and pioglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BD07,,Metformiini ja sitagliptiini,,A10BD07,,Metformin and sitagliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD07,,Metformiini ja sitagliptiini,,A10BD07,,Metformin and sitagliptin,,MDC,00,True,PreMDC DRG,fin/swe
A10BD08,,Metformiini ja vildagliptiini,,A10BD08,,Metformin and vildagliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD08,,Metformiini ja vildagliptiini,,A10BD08,,Metformin and vildagliptin,,MDC,00,True,PreMDC DRG,fin/swe
A10BD09,,Pioglitatsoni ja alogliptiini,,A10BD09,,Pioglitazone and alogliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD09,,Pioglitatsoni ja alogliptiini,,A10BD09,,Pioglitazone and alogliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD10,,Metformiini ja saksagliptiini,,A10BD10,,Metformin and saxagliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD10,,Metformiini ja saksagliptiini,,A10BD10,,Metformin and saxagliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD11,,Metformiini ja linagliptiini,,A10BD11,,Metformin and linagliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD11,,Metformiini ja linagliptiini,,A10BD11,,Metformin and linagliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD12,,Pioglitatsoni ja sitagliptiini,,A10BD12,,Pioglitazone and sitagliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD12,,Pioglitatsoni ja sitagliptiini,,A10BD12,,Pioglitazone and sitagliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD13,,Metformiini ja alogliptiini,,A10BD13,,Metformin and alogliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD13,,Metformiini ja alogliptiini,,A10BD13,,Metformin and alogliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD14,,Metformiini ja repaglinidi,,A10BD14,,Metformin and repaglinide,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD14,,Metformiini ja repaglinidi,,A10BD14,,Metformin and repaglinide,,MDC,00,True,PreMDC DRG,swe/fin
A10BD15,,Metformiini ja dapagliflotsiini,,A10BD15,,Metformin and dapagliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD15,,Metformiini ja dapagliflotsiini,,A10BD15,,Metformin and dapagliflozin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD16,,Metformiini ja kanagliflotsiini,,A10BD16,,Metformin and canagliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD16,,Metformiini ja kanagliflotsiini,,A10BD16,,Metformin and canagliflozin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD17,,Metformiini ja akarboosi,,A10BD17,,Metformin and acarbose,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD17,,Metformiini ja akarboosi,,A10BD17,,Metformin and acarbose,,MDC,00,True,PreMDC DRG,swe/fin
A10BD18,,Metformiini ja gemigliptiini,,A10BD18,,Metformin and gemigliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD18,,Metformiini ja gemigliptiini,,A10BD18,,Metformin and gemigliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD19,,Linagliptiini ja empagliflotsiini,,A10BD19,,Linagliptin and empagliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD19,,Linagliptiini ja empagliflotsiini,,A10BD19,,Linagliptin and empagliflozin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD20,,Metformiini ja empagliflotsiini,,A10BD20,,Metformin and empagliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD20,,Metformiini ja empagliflotsiini,,A10BD20,,Metformin and empagliflozin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD21,,Saksagliptiini ja dapagliflotsiini,,A10BD21,,Saxagliptin and dapagliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD21,,Saksagliptiini ja dapagliflotsiini,,A10BD21,,Saxagliptin and dapagliflozin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD22,,metformiini ja evogliptiini,,A10BD22,,Metformin and evogliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/fin
A10BD22,,metformiini ja evogliptiini,,A10BD22,,Metformin and evogliptin,,MDC,00,True,PreMDC DRG,swe/fin
A10BD23,,Metformiini ja ertugliflotsiini,,A10BD23,,Metformin and ertugliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD23,,Metformiini ja ertugliflotsiini,,A10BD23,,Metformin and ertugliflozin,,MDC,00,True,PreMDC DRG,fin/swe
A10BD24,,Sitagliptiini ja ertugliflotsiini,,A10BD24,,Sitagliptin and ertugliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD24,,Sitagliptiini ja ertugliflotsiini,,A10BD24,,Sitagliptin and ertugliflozin,,MDC,00,True,PreMDC DRG,fin/swe
A10BD25,,"Metformiini, saksagliptiini ja dapagliflotsiini",,A10BD25,,"Metformin, saxagliptin and dapagliflozin",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD25,,"Metformiini, saksagliptiini ja dapagliflotsiini",,A10BD25,,"Metformin, saxagliptin and dapagliflozin",,MDC,00,True,PreMDC DRG,fin/swe
A10BD26,,Metformiini ja lobeglitatsoni,,A10BD26,,Metformin and lobeglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD26,,Metformiini ja lobeglitatsoni,,A10BD26,,Metformin and lobeglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BD27,,"Metformiini, Linagliptiini Ja Empagliflotsiini",,A10BD27,,"Metformin, linagliptin and empagliflozin",,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD27,,"Metformiini, Linagliptiini Ja Empagliflotsiini",,A10BD27,,"Metformin, linagliptin and empagliflozin",,MDC,00,True,PreMDC DRG,fin/swe
A10BD28,,Metformiini ja teneligliptiini,,A10BD28,,Metformin and teneligliptin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BD29,,Sitagliptiini ja dapagliflotsiini,,A10BD29,,Sitagliptin and dapagliflozin,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BF,,Inactivated at 31.12.2023 - Alpha glucosidase inhibitors,,A10BF,,Alpha glucosidase inhibitors,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10BF,,Inactivated at 31.12.2023 - Alpha glucosidase inhibitors,,A10BF,,Alpha glucosidase inhibitors,,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10BF01,,Akarboosi,,A10BF01,,Acarbose,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BF01,,Akarboosi,,A10BF01,,Acarbose,,MDC,00,True,PreMDC DRG,fin/swe
A10BF02,,Miglitoli,,A10BF02,,Miglitol,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BF02,,Miglitoli,,A10BF02,,Miglitol,,MDC,00,True,PreMDC DRG,fin/swe
A10BF03,,Vogliboosi,,A10BF03,,Voglibose,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BF03,,Vogliboosi,,A10BF03,,Voglibose,,MDC,00,True,PreMDC DRG,fin/swe
A10BG,,Inactivated at 31.12.2023 - Thiazolidinediones,,A10BG,,Thiazolidinediones,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,swe/ice/den/fin/nor
A10BG,,Inactivated at 31.12.2023 - Thiazolidinediones,,A10BG,,Thiazolidinediones,,MDC,00,True,PreMDC DRG,swe/ice/den/fin/nor
A10BG01,,Troglitatsoni,,A10BG01,,Troglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BG01,,Troglitatsoni,,A10BG01,,Troglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BG02,,Rosiglitatsoni,,A10BG02,,Rosiglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BG02,,Rosiglitatsoni,,A10BG02,,Rosiglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BG03,,Pioglitatsoni,,A10BG03,,Pioglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
A10BG03,,Pioglitatsoni,,A10BG03,,Pioglitazone,,MDC,00,True,PreMDC DRG,fin/swe
A10BG04,,Lobeglitatsoni,,A10BG04,,Lobeglitazone,,DGCAT,00M00,True,Code does not belong to any major diagnosis category,fin/swe
